index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	order_index (sequential)
145	1	5.51614575861892	0.08755969532488221	51.175910408138165	145	129.65111733606773	100	1	4.593139686544186	0.0797642439291783	77.31259929008397	145	131.17240828075717	
146	1	5.319941267839916	0.08165170368437252	51.86722801517387	146	131.40721651866045	201	1	4.746489970671266	0.08423866837190859	58.320102227769276	146	130.38218211900505	
147	1	5.565201905515383	0.08190862946191237	67.52191447256888	147	129.4890174592212	50	1	4.713868200262919	0.08405367169794359	78.45513214377412	147	132.7847441829139	
148	1	5.253866845975878	0.07708572269429097	51.4150650763723	148	127.2256390246758	202	1	4.607445632160521	0.08341334802728474	62.889856537377014	148	131.45171070634015	
149	1	5.5208356336749285	0.08307499905784732	65.30539695873978	149	127.20742936551959	101	1	4.630144090088556	0.08258908067172474	58.4467741445094	149	132.7348263791306	
150	1	5.276376606670315	0.08287583034512995	55.283578160238484	150	132.86786969994918	203	1	4.600874166094514	0.08117110805797967	66.54067754177228	150	132.4820505614697	
151	1	5.505577149664342	0.08846119997359794	53.2591570564711	151	128.28610623339557	25	1	4.734669141339028	0.08175949887787622	69.82384500110254	151	131.52643243374405	
152	1	5.077276142900717	0.07927329797346672	68.95596886143937	152	130.772975692292	204	1	4.556099250065368	0.08121369198018566	53.700495235408724	152	131.5329345117155	
153	1	5.4415845894043136	0.07831246837253307	63.20808920802455	153	126.1663931529628	102	1	4.5552690797285775	0.07663885912606133	72.18757797092016	153	129.37685258568646	
154	1	5.090923900861613	0.0798792105530713	55.68174822184155	154	131.65228461824924	205	1	4.644293556507763	0.07871164550834965	52.96313834594596	154	130.58083328835585	
155	1	5.371492415464318	0.08125949478976854	55.98637954562316	155	131.99945659626368	51	1	4.633791460851976	0.0788487275420024	51.85974392739688	155	130.94989997947178	
156	1	5.0556628479512815	0.07436130924878807	66.6295408285387	156	129.8791076980567	206	1	4.666573335199152	0.08421318049474528	58.98508389800531	156	132.69732630848327	
157	1	5.823569149059571	0.08722248769093416	83.41092438514664	157	128.3075150687305	103	1	4.77326968974808	0.07916405172276705	44.678552621201376	157	130.5265648382695	
158	1	4.970870697716658	0.07720034875987655	59.85017110015834	158	132.28111378998156	207	1	4.851872337531635	0.08038139128698191	63.47667140265223	158	130.37044361991485	
159	1	5.42387590174348	0.08054416808207412	58.721614069444186	159	133.20549528359084	6	1	4.590735894952578	0.07995720185514403	59.333634074122685	159	130.47053672632552	
160	1	5.075936002601087	0.08039085168643155	59.11625909535571	160	129.65664584403123	208	1	4.5034090806787175	0.07947092879845288	62.12959883468046	160	130.73598657726316	
