index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	order_index (sequential)
4843	1	14.297765259267889	0.13471429656642975	30.994174359007605	48	33.56496875312174	103.53	172.83065717396133	76	1	14.526438117331368	0.15058665900856213	26.98557192878825	48	33.30382579622349	104.19	122.36783389736006	
5000	1	15.03736785906655	0.20687015607165665	30.091234671751796	48	31.69485975929751	103.48	238.50535655851368	3	1	14.358532557968736	0.15743155375009626	26.689602112300435	48	34.13456352656818	102.49	330.41757849746773	
5312	1	14.397811532583328	0.16511577646637576	27.24424951441032	48	32.081548065562146	104.48	173.97069826158204	46	1	14.23507807936571	0.13464162698152682	29.23616259513647	48	35.268883259257805	103.04	154.45649634879945	
5468	1	14.397396950668584	0.14402909328402783	32.662399849311214	48	32.85221850816658	102.65	373.38624765683426	77	1	14.100593634993144	0.1308511837591525	34.513929879539276	48	33.27816040936149	103.62	165.51027955100946	
5625	1	14.721903247681931	0.14742810844388918	31.143347651497518	48	32.97692707661002	103.12	254.38391365322073	27	1	14.524750174297395	0.14455435913957007	25.357899149763885	48	33.76640908046355	103.25	137.62064947432387	
5937	1	14.742521855787437	0.15316273306304853	26.506329267623432	48	31.005454567241898	102.59	364.08048545565464	47	1	14.797277301036777	0.14202346670791488	30.806057043564948	48	33.94503372777338	102.66	274.9420529621646	
6093	1	14.81174274963374	0.16911697921290472	31.375217236546874	48	32.48951031223819	101.87	973.5570438594618	78	1	14.13527457761656	0.17383481299507864	24.23630153344692	48	33.726308965474246	106.13	83.78111487449343	
6250	1	14.356677290635886	0.13744877224598084	33.99643770453563	48	32.84960779446407	103.18	291.16826027830166	18	1	14.77061238952831	0.16617758770452767	23.855982280688192	48	32.620125549226934	102.14	725.9144059004315	
6562	1	14.863478945886394	0.17282436158785217	25.98648353261795	48	33.333676536150776	102.1	959.3994105266685	48	1	14.044352063913426	0.14014201864987264	29.471431213513206	48	33.43364591267606	104.53	133.7664904869785	
6718	1	13.641820364552077	0.1433175309117983	24.15201711733376	48	34.398086331792335	104.94	128.21467071126932	79	1	14.287959536605253	0.137375770834439	29.441705457133715	48	32.6582083954241	103.97	140.47536740360516	
