index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	mean_total_iterations_failing (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	mean_total_iterations_failing (sequential)	order_index (sequential)
78	1	23.825407414494805	0.5923011063845941	211.2759584357419	12	38.80560934989024	107.37	542.9290416017192		124	1	25.111116691338417	0.6032387277597716	184.03976135947758	12	41.60146489297854	107.58	480.9602851139303		
79	1	23.092554960247778	0.6013715271027278	238.57858312943833	12	40.116316857909354	107.57	530.8086921787107		150	0.99	23.252536640375517	0.59923018165306	218.0363416045582	12	39.232215945130825	107.32323232323232	595.7741826570674	106	
80	0.99	23.513763864854933	0.6209179631063806	245.28295071613996	12	40.02122593160157	107.84848484848484	480.0554405913433	105	31	0.99	22.83842391807543	0.5994658254267072	198.98506936863936	12	39.54006610342765	107.77777777777777	410.78830640582385	106	
81	0.99	23.797504867707545	0.6189786355762578	160.27686497145262	12	41.626830752602	108.34343434343434	360.31966351978133	105	185	1	23.360665311731815	0.608312772132336	231.5859877846972	12	39.63997669266134	107.7	556.5675295587482		
82	1	23.231501916607705	0.6115294916224991	231.79710610668073	12	38.87898489384624	107.54	531.7649396413551		182	0.99	22.890173410420644	0.6333928337940339	175.38187766264232	12	38.24577780793693	108.26262626262626	439.3457272788727	101	
83	1	23.300789896768904	0.6153294456661755	222.15094831098293	12	38.818095669237245	107.86	489.41118138979374		236	1	24.002112185888187	0.6398034888260075	152.49450534835935	12	36.65765311552219	108.47	428.20386663353094		
84	1	23.051034991480023	0.6221890580996239	186.86328033138352	12	39.41960749184004	107.64	498.4616814703573		181	0.99	22.86532554217455	0.6693284003669708	206.31692925993028	12	39.74498472710239	109.13131313131314	353.11928273760066	101	
85	0.97	22.268647122319372	0.6645745533762636	139.2504634248897	12	38.7894101633307	109.48453608247422	322.18618840022316	109	184	0.99	23.110862105188435	0.670482946991605	125.74367059055183	12	38.54193663415895	109.14141414141415	278.4001734378408	105	
86	0.98	22.934706295337225	0.690900826825686	146.603106503743	12	39.061079351031346	109.74489795918367	323.532235933347	109	183	0.99	22.63115784658454	0.6294609474979572	164.8152218668673	12	39.721812149913475	108.18181818181819	379.42913576699294	103	
87	0.99	22.616164846649987	0.6945219679277875	145.802395285194	12	39.12615463680515	110.37373737373737	276.24627122201707	109	186	1	24.02633286080685	0.6265303735163468	178.55391242684644	12	40.06072722524432	107.76	526.7126823519596		
88	0.99	24.587110393686906	0.6418548201926404	205.5837846100375	12	39.74080992564445	108.58585858585859	398.23928134864997	107	81	1	22.983222247784965	0.7033702091806433	155.92238582900396	12	39.122352304927865	109.78	368.2217671605523		
89	1	22.71694684240987	0.6906943172956495	121.49703178464661	12	39.963704469597495	109.97	350.84603366871715		151	1	22.189677362123945	0.6295105657431166	167.95467126005943	12	38.85520393020848	107.78	535.4151094534224		
90	1	23.449407902424216	0.7167204865780243	119.18437525470667	12	37.78280543007902	111.59	260.81121137633596		125	0.99	23.275497249252282	0.6429793833135616	215.57902265427705	12	37.630092390845306	108.44444444444444	384.883489844067	107	
91	1	23.336678257171982	0.6452226337447304	244.00012300847845	12	39.17544801802417	108.75	406.7081797008818		237	1	24.28304315092594	0.667964478653413	192.20353519311334	12	40.35956507974592	109.07	389.50742983655454		
92	1	23.645133831448636	0.6636111958239691	206.8644878355907	12	38.87139177325239	108.72	458.88105978484225		105	1	23.196474135923822	0.6695148979242848	201.51521148702545	12	40.570989159955126	108.99	428.1918572171072		
93	1	22.953152615568413	0.6712690726767147	207.8367453762617	12	39.55598630348951	108.89	443.1383959132082		238	1	23.146004999553796	0.6683711722957174	217.06964894979322	12	39.490547233231425	108.5	479.8948284855606		
94	1	23.008075834670088	0.6827785068699296	192.7169559458949	12	39.844344235874786	109.63	402.4434183889626		214	1	25.50760126515945	0.6675439759757803	200.88495434070455	12	42.1383355548893	108.86	432.11005099024806		
95	1	23.117111285742375	0.6816925043513093	219.8543498581373	12	39.30396206237574	110.05	320.8911029936502		239	0.99	22.14566929131021	0.6812689139407194	176.49599860255572	12	40.16475363997251	109.48484848484848	374.5248724288464	107	
96	1	22.24199288256631	0.7211218320399132	115.85750311796693	12	39.09109812532884	110.78	281.1959795616161		28	1	22.76452376615654	0.7019417736746835	223.84392329025823	12	39.8140927778115	110.45	366.78461271784874		
97	1	22.633651713367673	0.6992394046431811	186.397847756344	12	39.16248408122777	110.57	300.55035137660144		240	1	23.18303002208144	0.6907798002350222	204.22750755488755	12	38.26051655351568	110.02	368.8574451659569		
98	1	22.760896779304158	0.7144441709504527	213.40323923988453	12	39.44164092266113	110.63	363.60534458267944		188	0.99	24.035543470336414	0.6829077336645685	159.60388058295896	12	39.72385454797501	109.51515151515152	400.88824216456516	111	
99	1	22.68602540837003	0.7115252316343867	163.23975707297546	12	38.95730608824189	110.99	313.43310962518115		190	0.99	23.436390322444968	0.7164808710375942	180.68823375763964	12	40.44814713795768	111.21212121212122	299.238267851475	101	
100	0.99	22.35772357723636	0.7652231582557613	142.32153724790598	12	39.57515354104469	113.18181818181819	188.11240236111377	102	187	1	22.465851905051593	0.7131149150164688	143.85632148195438	12	40.574250625772784	110.22	362.28775466380455		
101	0.99	22.45865565662926	0.7295689937620065	155.337414916241	12	39.537471218802565	111.55555555555556	268.12895067821785	105	241	1	22.39090033807645	0.7532381491999164	235.51913964017527	12	39.56802401641941	112.62	314.9039837117412		
102	0.99	22.40123093633198	0.7375672573266707	146.35852174808016	12	38.58993363081077	111.88888888888889	286.20873405301745	106	189	1	21.894773717536847	0.7375469136799235	143.9371630967023	12	40.14831362556245	111.68	311.0128244548356		
103	0.99	22.299808536958814	0.7532837802297747	133.05078250115395	12	39.30358765039617	112.35353535353535	231.27189560678912	110	191	1	22.786829212710217	0.7472673352738209	156.25411945873577	12	38.57527215672685	112.41	284.49029962590635		
104	1	21.632847315420417	0.8349143910795417	105.40739539043636	12	38.84767425376859	120.4	132.99944589945386		61	0.99	22.41441767799801	0.744216555509464	121.43075403481899	12	38.655070320162345	111.71717171717172	243.35041127574752	102	
105	1	21.615545900595187	0.8182117889858372	83.62751233400265	12	38.92661505753971	119	124.79424762973721		152	0.99	21.97460712066307	0.761678506490773	115.67803359037846	12	39.327818027808846	113.04040404040404	237.0552234494569	113	
106	0.99	22.120927738323896	0.7908649107371408	96.37690976220637	12	38.10872554524837	116.1010101010101	140.6395873844929	107	126	1	21.684447913938158	0.7825639619159817	124.95536846503563	12	40.169385322937984	114.56	190.76364216245443		
107	1	22.202486678503405	0.7845801329212861	114.35063085087565	12	39.38337914841068	114.83	199.83838978636717		242	1	22.190662169366473	0.7640565320471288	107.17571690895309	12	38.406395071254735	113.59	191.89476827661284		
108	0.99	22.55741888442987	0.7891120534633654	112.17098994697544	12	37.21125905258226	115.28282828282828	179.34961323980738	101	86	1	22.17393232515946	0.7892200891135167	108.09161065670861	12	38.02911152325859	115.41	180.3797954286327		
109	1	21.856012589055908	0.8017244819342941	109.63037348154083	12	38.9918684202839	116.15	182.52717718731233		153	1	21.68726957274108	0.8140867839678825	131.36728792835552	12	39.123642709844155	116.52	180.4411045654701		
110	1	21.786017733812468	0.8181191718181701	109.43122622799228	12	39.096044985022424	118.06	163.3815859208257		127	1	24.590567058442016	0.789255294509811	101.09495081237915	12	41.22197311555552	116	145.8469458470188		
111	0.99	22.10462857522197	0.8113972118077084	102.72939464902008	12	37.32485042589554	117.75757575757575	136.03913701201273	104	135	1	21.41740378231735	0.8221548001072178	109.24836078399017	12	39.4583539333241	117.73	151.87118546575846		
112	0.98	19.040587538157656	0.8678161115581393	105.36708678006192	12	39.52749635111803	126.16326530612245	96.05059814714802	122	29	0.99	20.847810979862654	0.7991431324261614	84.66607225694709	12	40.47703691261293	116.31313131313131	141.7622899858905	121	
113	0.99	21.34955036549706	0.8203347328233551	96.67229348873839	12	39.07992516127908	117.84848484848484	142.15239608243144	105	154	1	21.234578387436457	0.8346384006245421	113.76925256097698	12	39.35455056072839	119.91	131.7531453253512		
